id_cliente,endereco_cliente,regiao,latitude,longitude,tipo_servico_demandado,frequencia_demanda,valor_estimado_servico,veiculo,ano_veiculo
170,"Av. Sumaré, 556 - Jardins, São Paulo - SP",Jardins,-23.58107020047828,-46.662981895513006,Pintura,Anual,704.74,BMW 320i,2025
171,"Av. Sumaré, 1161 - Jardins, São Paulo - SP",Jardins,-23.565721212463085,-46.67521425152354,Troca de Óleo,Mensal,729.34,Toyota Corolla,2020
172,"Av. Brigadeiro Faria Lima, 531 - Jardins, São Paulo - SP",Jardins,-23.57603651926012,-46.670091872117446,Freios,Semestral,565.65,Volvo XC40,2021
173,"Av. Brigadeiro Faria Lima, 280 - Jardins, São Paulo - SP",Jardins,-23.56642741273715,-46.68222074575287,Ar Condicionado,Trimestral,748.34,Chevrolet Onix,2020
174,"Av. Sumaré, 735 - Jardins, São Paulo - SP",Jardins,-23.559611480980767,-46.675308174120175,Funilaria,Semestral,637.04,Audi A3,2021
175,"Av. Santo Amaro, 746 - Jardins, São Paulo - SP",Jardins,-23.572575357493562,-46.6762680034649,Ar Condicionado,Mensal,983.84,Mercedes-Benz C180,2020
176,"Rua Pamplona, 175 - Jardins, São Paulo - SP",Jardins,-23.549848154395285,-46.657832314222716,Ar Condicionado,Mensal,962.05,Audi A3,2018
177,"Rua Pamplona, 1906 - Jardins, São Paulo - SP",Jardins,-23.550329934499622,-46.66308016619633,Freios,Trimestral,788.34,Mercedes-Benz C180,2024
178,"Rua Pamplona, 420 - Jardins, São Paulo - SP",Jardins,-23.55626619782509,-46.66695753281166,Alinhamento,Trimestral,930.18,Toyota Corolla,2021
179,"Rua da Consolação, 703 - Jardins, São Paulo - SP",Jardins,-23.579221945066365,-46.66424986782226,Motor,Semestral,942.56,Volvo XC40,2019
180,"Av. Santo Amaro, 1459 - Jardins, São Paulo - SP",Jardins,-23.554336751751375,-46.66422763387257,Troca de Óleo,Semestral,853.48,Renault Kwid,2024
181,"Rua da Consolação, 1408 - Jardins, São Paulo - SP",Jardins,-23.570883119302394,-46.67397879219764,Balanceamento,Mensal,673.6,BMW 320i,2024
182,"Rua da Consolação, 1470 - Jardins, São Paulo - SP",Jardins,-23.551655422162277,-46.66383868721177,Motor,Mensal,517.4,Renault Kwid,2023
183,"Rua Vergueiro, 1210 - Jardins, São Paulo - SP",Jardins,-23.578385895290914,-46.665573063544706,Freios,Trimestral,754.58,Mercedes-Benz C180,2019
184,"Av. Ibirapuera, 272 - Jardins, São Paulo - SP",Jardins,-23.565976297651833,-46.67312251662933,Freios,Anual,780.52,Jeep Renegade,2022
185,"Av. Ibirapuera, 517 - Jardins, São Paulo - SP",Jardins,-23.567637636934727,-46.671074179526705,Pintura,Mensal,945.67,Land Rover Evoque,2024
186,"Rua da Consolação, 316 - Jardins, São Paulo - SP",Jardins,-23.56550523347714,-46.65610095022574,Balanceamento,Anual,792.54,Volvo XC40,2018
187,"Av. Paulista, 710 - Jardins, São Paulo - SP",Jardins,-23.55315129713358,-46.67948127284243,Ar Condicionado,Mensal,835.26,Volkswagen Golf,2019
188,"Av. Sumaré, 430 - Jardins, São Paulo - SP",Jardins,-23.560357083338214,-46.66471854784239,Motor,Trimestral,857.64,Land Rover Evoque,2024
189,"Rua Teodoro Sampaio, 1492 - Jardins, São Paulo - SP",Jardins,-23.58985367811245,-46.6679492600442,Ar Condicionado,Trimestral,524.59,BMW 320i,2020
190,"Rua Oscar Freire, 1936 - Jardins, São Paulo - SP",Jardins,-23.56360475675058,-46.67238803975079,Motor,Anual,533.3,Jeep Renegade,2025
191,"Rua da Consolação, 1914 - Jardins, São Paulo - SP",Jardins,-23.560839260651747,-46.686465796731454,Freios,Semestral,781.68,Volkswagen Golf,2023
192,"Rua Oscar Freire, 1450 - Jardins, São Paulo - SP",Jardins,-23.57316530759067,-46.6922521358816,Alinhamento,Semestral,636.84,Land Rover Evoque,2018
193,"Av. Ibirapuera, 1346 - Jardins, São Paulo - SP",Jardins,-23.58346060973422,-46.665633130107885,Elétrica,Anual,974.46,Volvo XC40,2022
194,"Av. Ibirapuera, 1819 - Jardins, São Paulo - SP",Jardins,-23.56188491121808,-46.66809999126878,Funilaria,Mensal,872.49,Renault Kwid,2022
195,"Av. Sumaré, 1430 - Jardins, São Paulo - SP",Jardins,-23.559274815505894,-46.65174685693155,Motor,Trimestral,737.01,Land Rover Evoque,2023
196,"Rua Oscar Freire, 477 - Jardins, São Paulo - SP",Jardins,-23.568569033071615,-46.67777132228891,Balanceamento,Semestral,575.48,Mercedes-Benz C180,2018
197,"Av. Brigadeiro Faria Lima, 1251 - Jardins, São Paulo - SP",Jardins,-23.571954488443744,-46.67606079242337,Ar Condicionado,Mensal,638.42,Audi A3,2025
198,"Rua Oscar Freire, 1075 - Jardins, São Paulo - SP",Jardins,-23.559616403966583,-46.6730817367433,Balanceamento,Anual,747.98,Audi A3,2024
199,"Rua Augusta, 1480 - Jardins, São Paulo - SP",Jardins,-23.548392671204613,-46.667122657490935,Troca de Óleo,Trimestral,935.06,Land Rover Evoque,2019
200,"Av. Ibirapuera, 1228 - Jardins, São Paulo - SP",Jardins,-23.578473082670833,-46.66006505839095,Funilaria,Semestral,773.14,Chevrolet Onix,2022
201,"Rua Augusta, 491 - Jardins, São Paulo - SP",Jardins,-23.5836835634872,-46.68179938343779,Freios,Mensal,544.09,Audi A3,2024
202,"Rua Pamplona, 1420 - Jardins, São Paulo - SP",Jardins,-23.577618882071413,-46.66591097352719,Balanceamento,Anual,822.65,Nissan Kicks,2021
203,"Rua Vergueiro, 1145 - Jardins, São Paulo - SP",Jardins,-23.561528502659012,-46.65788954431022,Suspensão,Anual,602.65,Audi A3,2024
204,"Rua da Consolação, 1908 - Jardins, São Paulo - SP",Jardins,-23.5707198385412,-46.670138172875795,Funilaria,Anual,851.55,Land Rover Evoque,2018
205,"Av. Santo Amaro, 1691 - Jardins, São Paulo - SP",Jardins,-23.573616072386745,-46.66478792370025,Motor,Trimestral,809.54,Mercedes-Benz C180,2018
206,"Av. Santo Amaro, 782 - Jardins, São Paulo - SP",Jardins,-23.55463399044654,-46.66520886022624,Freios,Mensal,702.93,Honda Civic,2024
207,"Rua da Consolação, 700 - Jardins, São Paulo - SP",Jardins,-23.55893899024597,-46.66901395855349,Troca de Óleo,Anual,872.34,Toyota Corolla,2023
208,"Rua Oscar Freire, 1940 - Jardins, São Paulo - SP",Jardins,-23.57306867465858,-46.67436662128623,Motor,Trimestral,532.47,Renault Kwid,2023
209,"Av. Sumaré, 337 - Jardins, São Paulo - SP",Jardins,-23.58313664233891,-46.67848728889004,Balanceamento,Anual,527.72,Mercedes-Benz C180,2022
210,"Av. Brigadeiro Faria Lima, 394 - Jardins, São Paulo - SP",Jardins,-23.565218003751255,-46.66685349526828,Motor,Trimestral,588.8,Volvo XC40,2023
211,"Av. Santo Amaro, 1648 - Jardins, São Paulo - SP",Jardins,-23.586350155309347,-46.67075273127715,Suspensão,Semestral,829.31,Land Rover Evoque,2020
212,"Rua Oscar Freire, 1388 - Jardins, São Paulo - SP",Jardins,-23.576241638955302,-46.68036513613586,Ar Condicionado,Mensal,831.06,Chevrolet Onix,2023
213,"Rua da Consolação, 1160 - Jardins, São Paulo - SP",Jardins,-23.580780877916546,-46.68142240766705,Suspensão,Semestral,583.14,BMW 320i,2019
214,"Rua Pamplona, 793 - Jardins, São Paulo - SP",Jardins,-23.576764115756852,-46.66451819768719,Funilaria,Trimestral,811.25,Land Rover Evoque,2024
215,"Av. Rebouças, 1938 - Jardins, São Paulo - SP",Jardins,-23.557478331436872,-46.683307732329475,Balanceamento,Anual,817.52,Audi A3,2022
216,"Av. Ibirapuera, 1754 - Jardins, São Paulo - SP",Jardins,-23.559667870313174,-46.65507824907641,Motor,Anual,906.47,Volvo XC40,2021
217,"Rua da Consolação, 289 - Jardins, São Paulo - SP",Jardins,-23.551602503261588,-46.662906832418415,Ar Condicionado,Mensal,959.6,Land Rover Evoque,2018
218,"Rua Teodoro Sampaio, 1235 - Jardins, São Paulo - SP",Jardins,-23.575194615773743,-46.66517507815413,Troca de Óleo,Mensal,840.07,BMW 320i,2022
219,"Rua Teodoro Sampaio, 659 - Jardins, São Paulo - SP",Jardins,-23.564430939419694,-46.66295510147257,Alinhamento,Mensal,677.91,Chevrolet Onix,2018
220,"Rua Augusta, 819 - Jardins, São Paulo - SP",Jardins,-23.550296244754815,-46.65075491550724,Motor,Semestral,560.4,Hyundai HB20,2019
221,"Av. Rebouças, 1568 - Jardins, São Paulo - SP",Jardins,-23.59341049803503,-46.66023173652761,Alinhamento,Anual,880.37,BMW 320i,2022
222,"Av. Paulista, 1865 - Jardins, São Paulo - SP",Jardins,-23.567863613812136,-46.68393904910665,Funilaria,Anual,549.51,Renault Kwid,2018
223,"Rua Pamplona, 1629 - Jardins, São Paulo - SP",Jardins,-23.570258690906783,-46.67985974365111,Elétrica,Anual,690.03,BMW 320i,2021
224,"Av. Paulista, 654 - Jardins, São Paulo - SP",Jardins,-23.56921210971251,-46.67117207769793,Ar Condicionado,Anual,575.46,Volvo XC40,2025
225,"Av. Paulista, 1067 - Jardins, São Paulo - SP",Jardins,-23.561258054235733,-46.66995673924778,Troca de Óleo,Semestral,816.51,Toyota Corolla,2019
226,"Rua Teodoro Sampaio, 1208 - Jardins, São Paulo - SP",Jardins,-23.558706162667512,-46.68534521169102,Funilaria,Trimestral,684.52,Volkswagen Golf,2019
227,"Rua Oscar Freire, 1749 - Jardins, São Paulo - SP",Jardins,-23.576955031147296,-46.67340921002899,Ar Condicionado,Trimestral,558.25,Nissan Kicks,2019
228,"Av. Brigadeiro Faria Lima, 1969 - Jardins, São Paulo - SP",Jardins,-23.57558097490866,-46.67835265780399,Ar Condicionado,Trimestral,818.98,Mercedes-Benz C180,2018
229,"Av. Rebouças, 1802 - Jardins, São Paulo - SP",Jardins,-23.57346253805155,-46.678551905817194,Ar Condicionado,Mensal,833.5,Audi A3,2025
230,"Rua Vergueiro, 1926 - Jardins, São Paulo - SP",Jardins,-23.566596785786423,-46.67144764478273,Troca de Óleo,Anual,889.01,BMW 320i,2019
231,"Rua da Consolação, 1995 - Jardins, São Paulo - SP",Jardins,-23.554971855463393,-46.68372109739919,Troca de Óleo,Semestral,979.7,BMW 320i,2025
232,"Rua da Consolação, 470 - Jardins, São Paulo - SP",Jardins,-23.55986673195035,-46.676723388718685,Funilaria,Mensal,831.28,Audi A3,2018
233,"Av. Sumaré, 787 - Jardins, São Paulo - SP",Jardins,-23.563833888747098,-46.67530207691549,Alinhamento,Semestral,683.27,BMW 320i,2022
234,"Rua da Consolação, 815 - Jardins, São Paulo - SP",Jardins,-23.580935049492986,-46.68437892780075,Freios,Semestral,836.05,Volvo XC40,2019
235,"Rua Vergueiro, 1250 - Jardins, São Paulo - SP",Jardins,-23.57127727108293,-46.67092291466938,Ar Condicionado,Semestral,539.36,Ford Focus,2020
236,"Rua Vergueiro, 1214 - Jardins, São Paulo - SP",Jardins,-23.5702394813387,-46.65412715450602,Troca de Óleo,Trimestral,933.48,Volkswagen Golf,2018
237,"Rua da Consolação, 384 - Jardins, São Paulo - SP",Jardins,-23.570142488289473,-46.65604314890853,Ar Condicionado,Mensal,556.88,BMW 320i,2024
238,"Rua Pamplona, 663 - Jardins, São Paulo - SP",Jardins,-23.562238104094295,-46.6625446473681,Elétrica,Semestral,665.02,Jeep Renegade,2019
239,"Av. Rebouças, 925 - Jardins, São Paulo - SP",Jardins,-23.56794726716386,-46.67101598155383,Balanceamento,Trimestral,752.43,Land Rover Evoque,2025
240,"Av. Paulista, 982 - Jardins, São Paulo - SP",Jardins,-23.551198955354167,-46.66558843514177,Troca de Óleo,Trimestral,608.63,Land Rover Evoque,2021
241,"Av. Rebouças, 1689 - Jardins, São Paulo - SP",Jardins,-23.583990258775717,-46.676626136430436,Funilaria,Mensal,613.07,Chevrolet Onix,2022
242,"Rua Oscar Freire, 257 - Jardins, São Paulo - SP",Jardins,-23.571667037789535,-46.68493839971166,Ar Condicionado,Trimestral,519.18,Land Rover Evoque,2020
243,"Rua Augusta, 975 - Jardins, São Paulo - SP",Jardins,-23.578736114602346,-46.673252038993226,Ar Condicionado,Anual,517.65,Volvo XC40,2020
244,"Rua Oscar Freire, 1580 - Jardins, São Paulo - SP",Jardins,-23.566701198689803,-46.66939803812761,Freios,Anual,669.04,Land Rover Evoque,2023
245,"Rua Teodoro Sampaio, 1962 - Jardins, São Paulo - SP",Jardins,-23.56624627444785,-46.65412726690088,Elétrica,Semestral,805.96,Toyota Corolla,2025
246,"Av. Ibirapuera, 1736 - Jardins, São Paulo - SP",Jardins,-23.56033896918136,-46.69185266420498,Motor,Semestral,611.39,Mercedes-Benz C180,2023
247,"Rua Teodoro Sampaio, 1848 - Jardins, São Paulo - SP",Jardins,-23.570443016092614,-46.663318898291074,Balanceamento,Mensal,531.93,Nissan Kicks,2019
248,"Rua Augusta, 1015 - Jardins, São Paulo - SP",Jardins,-23.564859220071277,-46.674648898096486,Balanceamento,Mensal,503.5,Jeep Renegade,2025
249,"Rua Oscar Freire, 1585 - Jardins, São Paulo - SP",Jardins,-23.557722979068448,-46.69255699206657,Motor,Mensal,955.28,Ford Focus,2025
250,"Rua Vergueiro, 1044 - Jardins, São Paulo - SP",Jardins,-23.574577007675963,-46.65869459026286,Motor,Trimestral,964.17,BMW 320i,2021
251,"Rua Augusta, 1536 - Jardins, São Paulo - SP",Jardins,-23.575281351500756,-46.67024556317018,Elétrica,Trimestral,955.18,Audi A3,2022
252,"Rua Vergueiro, 720 - Jardins, São Paulo - SP",Jardins,-23.56150406139587,-46.66805266874013,Motor,Semestral,938.31,Audi A3,2024
253,"Av. Brigadeiro Faria Lima, 787 - Jardins, São Paulo - SP",Jardins,-23.54946485117269,-46.67303215803087,Motor,Semestral,521.77,Volvo XC40,2022
254,"Rua Teodoro Sampaio, 315 - Jardins, São Paulo - SP",Jardins,-23.573814728177105,-46.66038700408336,Pintura,Anual,675.6,Nissan Kicks,2020
255,"Av. Sumaré, 417 - Jardins, São Paulo - SP",Jardins,-23.582690796712054,-46.67898998861992,Troca de Óleo,Semestral,703.51,Land Rover Evoque,2021
256,"Rua Augusta, 1120 - Jardins, São Paulo - SP",Jardins,-23.546401698321272,-46.67044553499276,Freios,Semestral,532.56,Land Rover Evoque,2020
257,"Rua Vergueiro, 702 - Jardins, São Paulo - SP",Jardins,-23.58071621624239,-46.666096839945745,Suspensão,Trimestral,882.73,Audi A3,2023
258,"Rua Oscar Freire, 711 - Jardins, São Paulo - SP",Jardins,-23.548255073966317,-46.677177889704936,Suspensão,Mensal,935.6,Ford Focus,2024
259,"Av. Ibirapuera, 378 - Jardins, São Paulo - SP",Jardins,-23.577005860122885,-46.686924387269,Elétrica,Mensal,619.57,Jeep Renegade,2025
260,"Rua Pamplona, 136 - Jardins, São Paulo - SP",Jardins,-23.563487208252003,-46.66134788179644,Balanceamento,Trimestral,670.04,Land Rover Evoque,2024
261,"Rua Oscar Freire, 114 - Jardins, São Paulo - SP",Jardins,-23.58652807693945,-46.65620965332565,Balanceamento,Mensal,809.81,Renault Kwid,2023
262,"Rua Augusta, 1569 - Jardins, São Paulo - SP",Jardins,-23.556863396387506,-46.67522103642393,Motor,Mensal,863.94,Audi A3,2018
263,"Av. Brigadeiro Faria Lima, 1405 - Jardins, São Paulo - SP",Jardins,-23.54639255812049,-46.660563544955146,Elétrica,Mensal,923.15,Chevrolet Onix,2018
264,"Av. Rebouças, 767 - Jardins, São Paulo - SP",Jardins,-23.588834825492558,-46.670999009593224,Troca de Óleo,Anual,544.67,Honda Civic,2019
265,"Av. Santo Amaro, 752 - Jardins, São Paulo - SP",Jardins,-23.560160951665274,-46.66519743380592,Suspensão,Anual,610.81,Land Rover Evoque,2024
266,"Av. Paulista, 1741 - Jardins, São Paulo - SP",Jardins,-23.568917813521164,-46.65714376308187,Balanceamento,Anual,553.21,Hyundai HB20,2024
267,"Av. Sumaré, 1213 - Jardins, São Paulo - SP",Jardins,-23.567084557045682,-46.676956658007065,Freios,Mensal,980.4,Mercedes-Benz C180,2022
268,"Rua Teodoro Sampaio, 1451 - Jardins, São Paulo - SP",Jardins,-23.565368160128227,-46.67148014461317,Alinhamento,Semestral,932.64,Mercedes-Benz C180,2025
269,"Av. Santo Amaro, 1463 - Jardins, São Paulo - SP",Jardins,-23.578303641268846,-46.68069776785575,Pintura,Mensal,947.07,Chevrolet Onix,2019
270,"Rua Oscar Freire, 211 - Jardins, São Paulo - SP",Jardins,-23.575769236515953,-46.673372564891835,Balanceamento,Mensal,503.54,Toyota Corolla,2019
271,"Av. Paulista, 645 - Jardins, São Paulo - SP",Jardins,-23.56135238439534,-46.662386450317044,Alinhamento,Semestral,602.38,Land Rover Evoque,2018
272,"Rua Pamplona, 242 - Jardins, São Paulo - SP",Jardins,-23.564501195412618,-46.67275127150433,Freios,Anual,616.2,Toyota Corolla,2024
273,"Av. Sumaré, 706 - Jardins, São Paulo - SP",Jardins,-23.57328743775493,-46.66282512524895,Funilaria,Trimestral,598.31,Honda Civic,2018
274,"Rua Augusta, 1087 - Jardins, São Paulo - SP",Jardins,-23.555478061170085,-46.66037837006905,Suspensão,Trimestral,582.02,Ford Focus,2023
275,"Av. Brigadeiro Faria Lima, 1920 - Jardins, São Paulo - SP",Jardins,-23.585913110120096,-46.679886755950726,Troca de Óleo,Anual,776.41,Mercedes-Benz C180,2020
276,"Av. Rebouças, 110 - Jardins, São Paulo - SP",Jardins,-23.586888652929026,-46.654681352167344,Freios,Semestral,901.58,Audi A3,2019
277,"Rua Augusta, 1776 - Jardins, São Paulo - SP",Jardins,-23.575602794945443,-46.67467589685471,Elétrica,Semestral,539.96,Audi A3,2019
278,"Av. Ibirapuera, 1567 - Jardins, São Paulo - SP",Jardins,-23.582004051243167,-46.67395824890547,Balanceamento,Trimestral,695.77,Land Rover Evoque,2022
279,"Av. Ibirapuera, 1229 - Jardins, São Paulo - SP",Jardins,-23.574343579983196,-46.65175735247006,Alinhamento,Semestral,661.19,Audi A3,2018
280,"Av. Sumaré, 1698 - Jardins, São Paulo - SP",Jardins,-23.587608946880344,-46.66167684513116,Ar Condicionado,Semestral,775.85,Fiat Argo,2024
281,"Av. Sumaré, 350 - Jardins, São Paulo - SP",Jardins,-23.561288401729726,-46.66412651273908,Alinhamento,Anual,880.63,Volkswagen Golf,2018
282,"Av. Brigadeiro Faria Lima, 679 - Jardins, São Paulo - SP",Jardins,-23.564212795025583,-46.66867529247837,Funilaria,Anual,821.56,BMW 320i,2024
283,"Av. Paulista, 1159 - Jardins, São Paulo - SP",Jardins,-23.5651212224903,-46.686935726530294,Alinhamento,Semestral,846.7,Chevrolet Onix,2024
284,"Av. Paulista, 910 - Jardins, São Paulo - SP",Jardins,-23.589243436387502,-46.67777741944058,Suspensão,Trimestral,878.91,Mercedes-Benz C180,2019
285,"Rua Teodoro Sampaio, 1762 - Jardins, São Paulo - SP",Jardins,-23.576634002423997,-46.66369629471298,Balanceamento,Mensal,605.35,Ford Focus,2021
286,"Rua da Consolação, 886 - Jardins, São Paulo - SP",Jardins,-23.581572348390907,-46.66128220548561,Motor,Mensal,566.04,Renault Kwid,2021
287,"Rua Vergueiro, 358 - Jardins, São Paulo - SP",Jardins,-23.575121954474906,-46.666896107437125,Balanceamento,Semestral,891.37,Volvo XC40,2019
288,"Av. Rebouças, 136 - Jardins, São Paulo - SP",Jardins,-23.579930094897936,-46.68049076160907,Ar Condicionado,Anual,921.98,Renault Kwid,2022
289,"Rua Augusta, 247 - Jardins, São Paulo - SP",Jardins,-23.56343404354065,-46.67414601460005,Motor,Mensal,584.28,Volkswagen Golf,2018
290,"Rua Augusta, 1766 - Jardins, São Paulo - SP",Jardins,-23.55786361391325,-46.663399449854445,Funilaria,Semestral,657.88,BMW 320i,2018
291,"Rua Oscar Freire, 1274 - Jardins, São Paulo - SP",Jardins,-23.565216356489504,-46.67216133772949,Troca de Óleo,Anual,940.18,BMW 320i,2018
292,"Av. Rebouças, 1083 - Jardins, São Paulo - SP",Jardins,-23.579713014991274,-46.655470504105466,Alinhamento,Mensal,533.62,Audi A3,2019
293,"Av. Sumaré, 839 - Jardins, São Paulo - SP",Jardins,-23.575241804905954,-46.670838141021775,Elétrica,Trimestral,709.09,Land Rover Evoque,2018
294,"Rua Teodoro Sampaio, 678 - Jardins, São Paulo - SP",Jardins,-23.570114914952757,-46.66344574640206,Ar Condicionado,Semestral,815.83,Honda Civic,2020
295,"Rua da Consolação, 1766 - Jardins, São Paulo - SP",Jardins,-23.56419155506839,-46.652433802206495,Elétrica,Mensal,923.41,Audi A3,2023
296,"Rua da Consolação, 562 - Jardins, São Paulo - SP",Jardins,-23.568053518966114,-46.677170283383866,Troca de Óleo,Anual,576.75,Nissan Kicks,2024
297,"Av. Rebouças, 1913 - Jardins, São Paulo - SP",Jardins,-23.575991450055476,-46.66236841226241,Troca de Óleo,Semestral,671.14,Audi A3,2025
298,"Av. Rebouças, 1332 - Jardins, São Paulo - SP",Jardins,-23.553789853189542,-46.66939130719568,Funilaria,Mensal,739.62,BMW 320i,2024
299,"Rua Augusta, 470 - Jardins, São Paulo - SP",Jardins,-23.572167295024727,-46.6724191835663,Balanceamento,Mensal,631.46,BMW 320i,2024
300,"Rua Augusta, 1815 - Jardins, São Paulo - SP",Jardins,-23.556825020279966,-46.65871069473583,Alinhamento,Semestral,975.35,BMW 320i,2020
301,"Av. Rebouças, 1992 - Jardins, São Paulo - SP",Jardins,-23.578873686217285,-46.655143813986115,Freios,Mensal,686.43,Hyundai HB20,2023
302,"Rua Oscar Freire, 577 - Jardins, São Paulo - SP",Jardins,-23.56117014053766,-46.66665686409906,Balanceamento,Trimestral,568.21,Audi A3,2023
303,"Rua Oscar Freire, 1852 - Jardins, São Paulo - SP",Jardins,-23.56382020918302,-46.679000701115456,Troca de Óleo,Anual,571.59,Mercedes-Benz C180,2019
304,"Av. Santo Amaro, 662 - Jardins, São Paulo - SP",Jardins,-23.555326283798458,-46.65758365182123,Balanceamento,Anual,687.4,Chevrolet Onix,2018
305,"Rua Augusta, 1805 - Jardins, São Paulo - SP",Jardins,-23.57327152354235,-46.668104178024244,Suspensão,Mensal,665.27,Land Rover Evoque,2023
306,"Av. Sumaré, 1080 - Jardins, São Paulo - SP",Jardins,-23.564545269273445,-46.67121620031703,Elétrica,Semestral,538.45,Audi A3,2019
307,"Rua da Consolação, 381 - Jardins, São Paulo - SP",Jardins,-23.575779042092552,-46.669474752553285,Balanceamento,Mensal,658.92,Land Rover Evoque,2018
308,"Av. Rebouças, 1613 - Jardins, São Paulo - SP",Jardins,-23.564071667205774,-46.68266527951487,Alinhamento,Semestral,897.81,BMW 320i,2019
309,"Rua Teodoro Sampaio, 1015 - Jardins, São Paulo - SP",Jardins,-23.5617851472567,-46.66091290591292,Troca de Óleo,Trimestral,928.62,Volvo XC40,2024
